season,round,Date,HT,AT,HomeS,AwayS,result,AvgHGF,AvgHGA,AvgAGF,AvgAGA,HGF,HGA,AGF,AGA,HTHG,HTAG,HTR,HPL,HRD,HRW,APL,ARD,ARW,HSHOT,ASHOT,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
1112,18,1930-12-11,Liverpool,Newcastle,3,1,H,1.82,1.24,2.18,1.94,1.67,0.33,1.33,1.00,1,1,D,0.33,0.00,0.00,0.33,0.00,0.00,0.55,0.49,L Probert,15,5,7,2,7,11,7,0,0,2,0,0,1.53,4,6.5
1112,19,1931-12-11,Arsenal,QPR,1,0,H,2.83,2.11,1.50,2.61,1.33,1.00,1.00,2.00,0,0,D,0.00,0.00,0.00,0.00,0.33,0.67,0.91,0.46,M Atkinson,16,6,7,3,11,13,12,4,2,2,0,0,1.25,5.5,13
1112,19,1931-12-11,Bolton,Wolves,1,1,D,1.61,3.11,1.39,2.78,0.67,1.67,1.33,1.67,1,0,H,0.00,0.33,0.00,0.33,0.00,0.00,0.60,0.56,M Clattenburg,13,8,9,5,11,8,3,6,0,0,0,0,2.2,3.25,3.4
1112,19,1931-12-11,Chelsea,Aston Villa,1,3,A,2.78,1.61,1.50,1.94,1.00,1.00,0.33,1.33,1,1,D,0.33,0.00,0.00,0.33,0.33,0.33,0.54,0.43,M Halsey,16,12,5,9,7,13,9,2,1,1,0,0,1.29,5,13
1112,19,1931-12-11,Man United,Blackburn,2,3,A,3.56,0.89,2.06,3.11,4.00,0.00,1.00,1.67,0,1,A,0.67,0.00,0.00,0.00,0.67,0.00,0.67,0.55,M Dean,26,10,13,5,8,10,17,3,2,2,0,0,1.13,8,26
1112,19,1931-12-11,Norwich,Fulham,1,1,D,2.00,2.67,1.28,1.67,1.00,1.67,1.00,2.00,0,1,A,0.33,0.33,0.00,0.67,0.00,0.00,0.47,0.61,H Webb,18,11,9,6,9,6,4,3,0,0,0,0,2.6,3.25,2.75
1112,19,1931-12-11,Stoke,Wigan,2,2,D,1.22,2.56,1.17,3.00,0.67,1.33,0.33,2.00,0,1,A,0.00,0.00,0.33,0.00,0.33,0.33,0.26,0.56,M Oliver,12,10,3,6,14,5,8,5,2,3,0,1,1.67,3.6,5.5
1112,19,1931-12-11,Swansea,Tottenham,1,1,D,1.28,2.00,2.83,1.50,1.00,0.67,1.00,0.33,0,1,A,0.33,0.33,0.00,0.33,0.00,0.00,0.69,0.35,P Dowd,14,12,8,7,8,4,10,5,1,2,0,0,5.5,3.6,1.67
1112,19,2001-01-12,Sunderland,Man City,1,0,H,1.67,1.78,3.89,1.28,1.33,1.33,1.33,0.00,0,0,D,0.00,0.33,0.00,0.33,0.00,0.00,0.64,0.63,K Friend,8,25,5,11,7,6,1,10,1,1,0,0,6.5,4,1.53
1112,19,2001-01-12,West Brom,Everton,0,1,A,1.67,2.17,1.44,1.67,1.67,1.00,0.67,0.33,0,0,D,0.00,0.00,0.00,0.00,0.00,0.33,0.49,0.26,S Attwell,10,13,2,8,10,8,2,7,0,2,0,0,2.6,3.25,2.75
1112,19,2002-01-12,Aston Villa,Swansea,0,2,A,1.83,2.06,1.33,2.06,1.33,1.00,0.67,1.00,0,1,A,0.67,0.00,0.00,0.00,0.33,0.33,0.52,0.71,A Taylor,10,8,2,4,11,6,14,0,2,4,0,0,1.83,3.4,4.75
1112,20,2002-01-12,Blackburn,Stoke,1,2,A,2.26,3.16,1.26,2.53,1.67,1.67,0.67,1.67,0,2,A,0.00,0.33,0.00,0.00,0.00,0.33,0.44,0.18,L Mason,14,8,7,3,8,7,8,3,2,1,0,0,2.5,3.25,2.88
1112,20,2002-01-12,Fulham,Arsenal,2,1,H,1.32,1.68,2.74,2.00,0.67,2.33,1.33,1.00,0,1,A,0.33,0.33,0.00,0.00,0.00,0.00,0.61,0.86,L Probert,21,17,8,10,6,12,4,3,0,1,0,1,4,3.5,1.91
1112,20,2002-01-12,QPR,Norwich,1,2,A,1.42,2.58,1.95,2.58,1.00,1.67,1.00,1.67,1,1,D,0.33,0.33,0.33,0.00,0.33,0.33,0.54,0.59,N Swarbrick,9,13,6,6,12,12,2,5,2,1,1,0,2.1,3.4,3.5
1112,20,2002-01-12,Wolves,Chelsea,1,2,A,1.42,2.74,2.68,1.68,1.33,1.33,1.00,1.67,0,0,D,0.33,0.00,0.33,0.33,0.33,0.00,0.60,0.48,P Walton,9,15,5,10,9,10,0,5,3,2,0,0,6,4,1.57
1112,20,2003-01-12,Man City,Liverpool,3,0,H,3.68,1.32,1.68,1.16,1.00,0.33,1.33,0.67,2,0,H,0.67,0.33,0.00,0.00,0.00,0.33,0.58,0.50,M Jones,10,18,8,10,13,7,5,6,1,2,1,0,1.91,3.4,4.2
1112,20,2003-01-12,Tottenham,West Brom,1,0,H,2.84,1.53,1.58,2.11,0.67,0.33,1.00,1.00,0,0,D,0.33,0.00,0.00,0.00,0.33,0.00,0.43,0.40,M Halsey,20,8,14,2,3,14,14,7,0,5,0,0,1.33,5,10
1112,20,2003-01-12,Wigan,Sunderland,1,4,A,1.32,3.05,1.63,1.68,0.67,2.33,1.67,1.00,0,1,A,0.00,0.33,0.00,0.00,0.00,0.00,0.61,0.69,M Dean,20,10,10,9,9,6,9,6,1,0,0,0,2.63,3.25,2.75
1112,20,2004-01-12,Everton,Bolton,1,2,A,1.47,1.58,1.58,3.00,0.67,0.33,1.00,1.33,0,0,D,0.33,0.00,0.00,0.00,0.33,0.00,0.32,0.69,P Dowd,10,12,4,7,7,11,5,10,1,3,0,0,1.5,4,7
1112,20,2004-01-12,Newcastle,Man United,3,0,H,2.05,2.05,3.47,1.00,1.67,2.00,4.00,1.00,1,0,H,0.33,0.33,0.00,0.33,0.33,0.33,0.50,0.63,H Webb,10,6,6,6,16,15,4,4,1,2,0,0,5,3.6,1.73
1112,20,2011-01-12,Tottenham,Everton,2,0,H,2.84,1.53,1.53,1.68,0.67,0.33,0.67,0.67,1,0,H,0.33,0.00,0.00,0.33,0.33,0.00,0.43,0.34,M Atkinson,14,11,7,4,5,15,6,4,1,3,0,0,1.53,3.8,7
1112,21,2014-01-12,Aston Villa,Everton,1,1,D,1.65,1.95,1.45,1.80,1.00,1.00,0.33,1.33,0,0,D,0.33,0.33,0.33,0.00,0.67,0.33,0.45,0.25,M Clattenburg,17,7,11,4,12,11,9,3,1,1,0,0,2.4,3.25,3
1112,21,2014-01-12,Blackburn,Fulham,3,1,H,2.20,3.10,1.35,1.65,1.67,1.67,1.33,1.00,1,0,H,0.00,0.67,0.33,0.00,0.33,0.33,0.47,0.53,A Taylor,15,17,11,7,14,11,0,9,1,1,1,0,3,3.3,2.38
1112,21,2014-01-12,Chelsea,Sunderland,1,0,H,2.75,1.70,1.95,1.70,1.33,1.67,2.00,0.67,1,0,H,0.33,0.33,0.00,0.00,0.00,0.00,0.53,0.73,P Dowd,21,9,10,4,9,9,8,2,3,1,0,0,1.4,4.5,8.5
1112,21,2014-01-12,Liverpool,Stoke,0,0,D,1.60,1.40,1.40,2.50,1.33,1.67,1.33,1.00,0,0,D,0.00,0.33,0.33,0.00,0.00,0.33,0.50,0.30,H Webb,13,3,5,1,6,11,11,1,0,3,0,0,1.4,4.33,9
1112,21,2014-01-12,Man United,Bolton,3,0,H,3.30,1.25,1.70,2.95,2.33,2.00,1.00,1.33,1,0,H,0.00,0.67,0.67,0.33,0.33,0.00,0.68,0.68,P Walton,19,11,9,5,7,7,11,3,0,1,0,0,1.14,8,17
1112,21,2014-01-12,Tottenham,Wolves,1,1,D,2.80,1.45,1.40,2.70,1.00,0.00,1.00,1.33,0,1,A,0.33,0.00,0.00,0.33,0.33,0.00,0.40,0.62,M Jones,22,5,10,3,6,12,8,1,1,3,0,0,1.25,5.5,13
1112,21,2014-01-12,West Brom,Norwich,1,2,A,1.50,2.10,2.05,2.55,0.00,0.67,1.00,1.33,0,1,A,0.33,0.67,0.00,0.33,0.33,0.00,0.29,0.49,M Dean,16,7,8,4,6,14,10,5,0,1,0,0,2,3.4,3.8
1112,21,2015-01-12,Newcastle,QPR,1,0,H,2.10,1.95,1.40,2.55,2.00,1.00,0.67,1.33,1,0,H,0.33,0.33,0.00,0.33,0.67,0.00,0.53,0.58,C Foy,9,15,4,9,5,9,3,2,0,4,0,0,1.73,3.6,5
1112,21,2015-01-12,Swansea,Arsenal,3,2,H,1.40,1.85,2.70,2.10,1.33,1.00,1.67,1.33,1,1,D,0.33,0.00,0.33,0.00,0.33,0.00,0.88,0.84,M Oliver,9,14,5,9,9,9,9,2,0,0,0,0,4.75,3.5,1.8
1112,21,2016-01-12,Wigan,Man City,0,1,A,1.30,3.10,3.65,1.25,1.00,3.67,1.00,0.33,0,1,A,0.00,0.67,0.33,0.67,0.33,0.00,0.55,0.58,M Atkinson,7,12,4,8,16,15,4,5,3,3,0,0,9,4.33,1.4
1112,22,2021-01-12,Bolton,Liverpool,3,1,H,1.62,3.10,1.52,1.33,1.00,1.67,0.33,1.33,2,1,H,0.33,0.33,0.33,0.00,0.33,0.33,0.58,0.47,K Friend,15,11,8,8,10,13,5,5,0,2,0,0,6,3.75,1.62
1112,22,2021-01-12,Everton,Blackburn,1,1,D,1.48,1.81,2.24,3.00,0.33,1.00,2.33,1.67,1,0,H,0.33,0.67,0.33,0.33,0.33,0.33,0.31,0.58,M Halsey,15,14,8,8,15,13,5,8,2,2,0,0,1.53,4,6.5
1112,22,2021-01-12,Fulham,Newcastle,5,2,H,1.38,1.86,2.05,1.86,1.33,1.67,1.67,1.00,0,1,A,0.00,0.67,0.33,0.33,0.00,0.00,0.45,0.48,L Mason,10,15,7,9,8,12,2,6,0,4,0,0,2,3.4,3.8
1112,22,2021-01-12,Norwich,Chelsea,0,0,D,2.14,2.52,2.67,1.62,1.67,1.00,1.33,1.33,0,0,D,0.33,0.00,0.00,0.67,0.00,0.00,0.51,0.49,M Clattenburg,5,19,3,9,5,4,1,11,0,0,0,0,5.5,4,1.62
1112,22,2021-01-12,QPR,Wigan,3,1,H,1.33,2.52,1.24,3.00,0.33,1.33,1.00,2.33,2,0,H,0.33,0.67,0.33,0.00,0.67,0.67,0.59,0.56,J Moss,16,9,8,4,10,15,7,1,2,2,0,0,2,3.4,3.8
1112,22,2021-01-12,Stoke,West Brom,1,2,A,1.33,2.38,1.48,2.10,1.33,1.00,0.33,1.33,0,1,A,0.33,0.00,0.33,0.00,0.67,0.33,0.32,0.32,A Taylor,10,15,3,6,10,10,5,1,0,0,0,0,1.91,3.4,4.2
1112,22,2021-01-12,Sunderland,Swansea,2,0,H,1.86,1.71,1.48,1.86,1.67,0.67,2.33,1.33,1,0,H,0.00,0.33,0.33,0.33,0.00,0.33,0.66,0.73,C Foy,7,11,2,4,9,6,2,4,0,0,0,0,1.91,3.4,4.2
1112,22,2021-01-12,Wolves,Aston Villa,2,3,A,1.43,2.67,1.62,1.90,1.00,1.33,1.33,1.33,2,1,H,0.00,0.67,0.00,0.00,0.00,0.00,0.59,0.53,M Oliver,13,11,9,5,11,8,12,3,1,0,1,0,2.5,3.25,2.88
1112,22,2022-01-12,Arsenal,Man United,1,2,A,2.76,2.29,3.29,1.19,1.67,2.00,1.67,2.00,0,1,A,0.33,0.67,0.00,0.33,0.33,0.33,0.80,0.66,M Dean,12,9,6,5,15,6,0,5,5,2,0,0,2.8,3.4,2.5
1112,22,2022-01-12,Man City,Tottenham,3,2,H,3.57,1.19,2.71,1.43,1.33,0.33,1.00,0.33,0,0,D,0.67,0.33,0.00,0.33,0.00,0.33,0.64,0.32,H Webb,13,12,7,7,7,10,9,4,2,1,0,0,1.91,3.6,4
1112,23,1931-01-12,Everton,Man City,1,0,H,1.45,1.77,3.55,1.23,0.67,0.67,2.33,0.67,0,0,D,0.00,0.67,0.33,0.33,0.00,0.00,0.37,0.67,P Walton,9,17,4,11,12,9,3,9,1,2,0,0,4.33,3.5,1.85
1112,23,1931-01-12,Man United,Stoke,2,0,H,3.32,1.23,1.32,2.36,1.67,1.33,1.00,1.00,1,0,H,0.00,0.33,0.33,0.33,0.33,0.33,0.68,0.34,M Jones,11,8,7,3,9,14,9,2,1,3,0,0,1.33,5,10
1112,23,1931-01-12,Swansea,Chelsea,1,1,D,1.41,1.95,2.55,1.55,2.00,1.67,1.00,0.33,1,0,H,0.33,0.33,0.33,0.67,0.00,0.00,0.66,0.54,A Marriner,7,20,5,10,10,19,1,11,2,3,0,1,4,3.25,2
1112,23,1931-01-12,Tottenham,Wigan,3,1,H,2.77,1.64,1.27,3.14,1.00,1.33,0.67,2.67,2,0,H,0.33,0.33,0.33,0.00,0.67,0.67,0.35,0.51,L Probert,20,10,13,6,7,7,5,0,0,1,0,0,1.22,6,15
1112,23,1931-01-12,Wolves,Liverpool,0,3,A,1.45,2.68,1.55,1.55,1.33,2.00,0.33,2.00,0,0,D,0.00,0.67,0.00,0.00,0.33,0.33,0.62,0.56,A Taylor,5,23,1,14,6,8,5,4,1,3,0,0,5,3.8,1.7
1112,23,2001-02-12,Aston Villa,QPR,2,2,D,1.82,2.00,1.41,2.45,1.33,1.67,1.33,1.33,1,2,A,0.00,0.00,0.33,0.33,0.33,0.33,0.43,0.59,N Swarbrick,23,3,15,3,3,12,9,3,0,1,0,0,1.8,3.5,4.75
1112,23,2001-02-12,Blackburn,Newcastle,0,2,A,2.23,2.95,2.14,2.23,1.67,1.33,2.00,1.67,0,1,A,0.33,0.00,0.33,0.33,0.33,0.00,0.60,0.55,P Dowd,23,9,12,5,9,17,14,2,1,2,0,0,2.63,3.3,2.7
1112,23,2001-02-12,Bolton,Arsenal,0,0,D,1.68,3.00,2.68,2.27,1.67,1.67,1.67,2.33,0,0,D,0.67,0.00,0.00,0.33,0.67,0.33,0.52,0.72,C Foy,14,16,8,7,8,10,6,6,1,1,0,0,5,3.75,1.7
1112,23,2001-02-12,Fulham,West Brom,1,1,D,1.55,1.86,1.59,2.09,2.67,2.00,1.00,1.33,0,0,D,0.00,0.33,0.67,0.00,0.33,0.33,0.50,0.38,M Halsey,13,15,6,11,6,7,8,7,1,0,0,0,1.83,3.5,4.5
1112,23,2001-02-12,Sunderland,Norwich,3,0,H,1.86,1.64,2.05,2.41,2.00,0.67,1.33,0.67,2,0,H,0.33,0.00,0.00,0.00,0.00,0.00,0.54,0.54,L Mason,10,12,6,4,6,14,3,6,1,1,0,0,1.91,3.5,4.2
1112,24,2004-02-12,Arsenal,Blackburn,7,1,H,2.57,2.17,2.13,2.91,1.33,2.33,1.33,1.33,3,1,H,0.67,0.33,0.00,0.33,0.33,0.33,0.72,0.61,A Marriner,20,3,11,3,9,14,11,1,2,3,0,1,1.29,5.5,11
1112,24,2004-02-12,Man City,Fulham,3,0,H,3.39,1.26,1.52,1.83,1.33,1.00,2.33,2.00,2,0,H,0.33,0.33,0.00,0.00,0.00,0.33,0.62,0.52,M Dean,16,11,10,8,8,7,4,6,1,3,0,0,1.3,5.5,10
1112,24,2004-02-12,Norwich,Bolton,2,0,H,1.96,2.57,1.61,2.87,0.67,1.33,1.00,1.33,0,0,D,0.00,0.33,0.33,0.33,0.00,0.00,0.50,0.52,L Probert,22,10,9,6,6,6,4,7,0,0,0,0,2,3.5,3.75
1112,24,2004-02-12,QPR,Wolves,1,2,A,1.52,2.52,1.39,2.70,1.67,1.33,1.00,2.33,1,0,H,0.33,0.33,0.00,0.00,0.67,0.00,0.70,0.50,M Clattenburg,13,14,8,6,7,14,7,3,0,3,1,0,1.91,3.6,4
1112,24,2004-02-12,Stoke,Sunderland,0,1,A,1.26,2.43,1.91,1.57,0.33,1.33,1.67,0.33,0,0,D,0.00,0.67,0.67,0.67,0.00,0.00,0.34,0.44,M Atkinson,9,4,6,2,12,6,5,5,0,1,1,0,2.25,3.25,3.3
1112,24,2004-02-12,West Brom,Swansea,1,2,A,1.61,2.09,1.39,1.91,1.33,1.33,2.00,1.67,0,0,D,0.33,0.00,0.00,0.00,0.67,0.33,0.54,0.71,J Moss,18,15,11,8,11,6,8,7,2,1,0,0,2.1,3.3,3.6
1112,24,2004-02-12,Wigan,Everton,1,1,D,1.30,3.26,1.43,1.70,0.67,2.33,0.67,0.33,0,0,D,0.00,0.67,0.67,0.00,0.33,0.00,0.54,0.33,A Taylor,2,8,1,4,12,8,4,3,2,0,0,0,3.5,3.4,2.1
1112,24,2005-02-12,Chelsea,Man United,3,3,D,2.52,1.57,3.26,1.17,0.67,0.33,2.33,0.33,1,0,H,0.33,0.00,0.33,0.33,0.00,0.00,0.48,0.56,H Webb,19,14,10,10,14,13,6,6,2,1,0,0,2.5,3.3,2.88
1112,24,2005-02-12,Newcastle,Aston Villa,2,1,H,2.22,2.13,1.83,2.00,1.67,1.67,2.00,1.67,1,1,D,0.33,0.33,0.00,0.00,0.00,0.33,0.53,0.58,M Halsey,16,13,8,8,6,11,4,4,1,2,0,0,2,3.4,3.8
1112,24,2006-02-12,Liverpool,Tottenham,0,0,D,1.74,1.48,2.78,1.61,1.33,1.00,1.67,1.33,0,0,D,0.33,0.00,0.00,0.33,0.00,0.33,0.57,0.41,M Oliver,15,9,10,6,6,11,7,4,2,2,0,0,2,3.4,3.8
1112,25,2011-02-12,Blackburn,QPR,3,2,H,2.13,3.38,1.50,2.50,0.67,3.33,2.00,1.67,3,0,H,0.00,0.67,0.67,0.33,0.33,0.00,0.70,0.71,M Dean,7,25,5,13,11,10,5,6,1,1,0,0,2.38,3.3,3
1112,25,2011-02-12,Bolton,Wigan,1,2,A,1.54,2.92,1.29,3.17,1.00,1.00,1.00,2.33,0,1,A,0.33,0.33,0.00,0.00,0.33,0.33,0.57,0.51,H Webb,13,10,8,6,19,10,7,7,3,2,0,0,2,3.5,3.75
1112,25,2011-02-12,Everton,Chelsea,2,0,H,1.46,1.71,2.54,1.63,0.67,0.33,1.33,1.33,1,0,H,0.33,0.00,0.00,0.00,0.33,0.33,0.31,0.50,M Jones,10,8,7,7,13,12,2,4,0,3,0,0,3.25,3.3,2.25
1112,25,2011-02-12,Fulham,Stoke,2,1,H,1.46,2.00,1.21,2.38,2.00,2.00,0.33,1.67,2,0,H,0.00,0.33,0.67,0.00,0.67,0.33,0.63,0.45,C Foy,11,12,4,4,12,6,5,4,1,2,0,0,1.91,3.5,4
1112,25,2011-02-12,Man United,Liverpool,2,1,H,3.38,1.38,1.67,1.42,2.33,1.33,1.33,1.00,0,0,D,0.33,0.00,0.33,0.33,0.00,0.00,0.64,0.67,P Dowd,11,9,6,6,10,11,4,3,1,1,0,0,1.85,3.6,4.33
1112,25,2011-02-12,Sunderland,Arsenal,1,2,A,1.92,1.50,2.75,2.13,2.00,0.00,3.33,2.00,0,0,D,0.67,0.00,0.00,0.67,0.00,0.00,0.46,0.71,N Swarbrick,8,10,5,8,7,7,7,3,2,1,0,0,3.5,3.4,2.1
1112,25,2011-02-12,Swansea,Norwich,2,3,A,1.50,1.92,1.96,2.46,2.00,2.00,0.67,1.00,1,0,H,0.33,0.33,0.33,0.00,0.33,0.33,0.72,0.45,M Atkinson,16,18,9,11,6,12,6,8,0,2,0,0,1.83,3.5,4.5
1112,25,2011-02-12,Tottenham,Newcastle,5,0,H,2.67,1.54,2.21,2.08,1.00,0.33,2.00,2.00,4,0,H,0.67,0.00,0.00,0.00,0.33,0.00,0.44,0.55,A Marriner,18,7,9,3,7,9,4,3,2,1,0,0,1.44,4.33,7.5
1112,25,2012-02-12,Aston Villa,Man City,0,1,A,1.83,2.08,3.38,1.21,2.00,2.00,2.00,1.00,0,0,D,0.33,0.33,0.33,0.33,0.00,0.00,0.57,0.60,M Oliver,9,17,5,10,15,5,5,8,3,0,0,0,5.5,3.6,1.67
1112,25,2012-02-12,Wolves,West Brom,1,5,A,1.50,2.67,1.58,2.08,1.33,2.33,1.33,1.33,1,1,D,0.00,0.33,0.33,0.00,0.33,0.00,0.44,0.58,L Mason,10,26,8,16,6,11,12,8,1,0,0,0,2.5,3.25,2.88
1112,26,2025-02-12,Chelsea,Bolton,3,0,H,2.44,1.72,1.52,2.88,1.33,2.00,0.33,1.33,0,0,D,0.00,0.33,0.67,0.00,0.33,0.33,0.63,0.60,M Oliver,25,8,16,1,7,13,14,7,0,1,0,0,1.29,5.5,11
1112,26,2025-02-12,Man City,Blackburn,3,0,H,3.32,1.16,2.20,3.36,1.33,0.33,1.67,3.33,1,0,H,0.67,0.00,0.00,0.00,0.33,0.67,0.62,0.77,M Jones,20,2,13,2,6,10,10,3,0,2,0,0,1.17,7,17
1112,26,2025-02-12,Newcastle,Wolves,2,2,D,2.12,2.40,1.48,2.76,1.33,2.00,1.00,3.00,2,0,H,0.00,0.33,0.33,0.00,0.33,0.33,0.49,0.48,P Walton,13,7,8,6,8,8,3,3,1,1,0,0,1.57,4,6
1112,26,2025-02-12,QPR,Fulham,0,1,A,1.60,2.64,1.48,1.96,1.67,2.33,1.00,1.67,0,1,A,0.00,0.67,0.33,0.33,0.33,0.33,0.71,0.52,P Dowd,17,7,8,3,17,12,6,5,1,4,1,0,2.63,3.25,2.75
1112,26,2025-02-12,West Brom,Sunderland,4,0,H,1.92,2.08,1.88,1.52,2.33,1.33,1.67,0.67,2,0,H,0.33,0.33,0.00,0.33,0.33,0.00,0.65,0.58,C Foy,18,10,13,4,6,8,7,0,1,1,0,0,2.4,3.25,3
1112,26,2025-02-12,Wigan,Aston Villa,0,0,D,1.40,3.12,1.84,2.12,1.33,1.67,0.67,1.33,0,0,D,0.00,0.33,0.33,0.33,0.67,0.00,0.57,0.63,K Friend,14,10,6,3,8,8,14,7,0,4,0,0,2.75,3.25,2.63
1112,26,2026-02-12,Arsenal,Tottenham,5,2,H,2.80,2.12,2.76,1.48,3.33,1.33,1.67,0.00,2,2,D,0.67,0.00,0.00,0.67,0.00,0.00,0.76,0.39,M Dean,21,8,13,4,15,12,7,5,3,3,0,1,2.5,3.4,2.75
1112,26,2026-02-12,Norwich,Man United,1,2,A,2.12,2.52,3.32,1.36,1.67,1.67,2.33,1.33,0,1,A,0.00,0.00,0.33,0.33,0.00,0.00,0.45,0.63,A Marriner,16,11,7,9,9,10,4,4,1,2,0,0,6.5,4,1.53
1112,26,2026-02-12,Stoke,Swansea,2,0,H,1.24,2.44,1.52,1.96,0.33,1.67,1.67,2.33,2,0,H,0.00,0.67,0.33,0.33,0.33,0.00,0.46,0.72,H Webb,9,11,6,6,13,7,8,4,1,0,0,0,2.1,3.4,3.5
1112,26,2003-03-12,Blackburn,Aston Villa,1,1,D,2.16,3.32,1.84,2.12,1.33,3.67,0.67,1.33,0,1,A,0.33,0.33,0.33,0.33,0.67,0.00,0.75,0.63,H Webb,15,17,9,12,9,5,4,8,1,0,0,0,2.38,3.4,3
1112,27,2003-03-12,Liverpool,Arsenal,1,2,A,1.62,1.46,2.88,2.12,1.33,0.67,4.67,1.33,1,1,D,0.33,0.33,0.00,0.33,0.00,0.00,0.65,0.80,M Halsey,12,10,4,7,11,9,12,0,0,1,0,0,2,3.5,3.75
1112,27,2003-03-12,Man City,Bolton,2,0,H,3.31,1.12,1.46,3.00,2.33,0.00,0.33,2.33,1,0,H,0.67,0.00,0.00,0.33,0.67,0.33,0.62,0.45,M Clattenburg,23,8,10,5,13,8,7,4,0,0,0,0,1.13,8.5,21
1112,27,2003-03-12,QPR,Everton,1,1,D,1.54,2.58,1.42,1.58,1.00,2.00,1.00,0.33,1,1,D,0.00,0.67,0.67,0.33,0.00,0.00,0.54,0.40,K Friend,22,8,10,5,16,15,7,7,1,2,0,0,3.1,3.25,2.38
1112,27,2003-03-12,Stoke,Norwich,1,0,H,1.27,2.35,2.08,2.50,1.00,1.00,2.00,1.33,0,0,D,0.33,0.33,0.33,0.00,0.33,0.33,0.56,0.49,M Oliver,11,7,7,5,10,16,8,2,0,2,0,0,1.83,3.5,4.5
1112,27,2003-03-12,West Brom,Chelsea,1,0,H,2.00,2.00,2.46,1.65,3.33,1.00,2.00,1.67,0,0,D,0.67,0.00,0.00,0.00,0.33,0.33,0.65,0.68,P Dowd,19,13,11,6,9,10,14,5,3,1,0,0,4.2,3.4,1.91
1112,27,2003-03-12,Wigan,Swansea,0,2,A,1.35,3.00,1.46,2.04,1.00,0.67,1.67,2.33,0,1,A,0.00,0.00,0.00,0.00,0.67,0.33,0.51,0.79,A Marriner,14,12,8,8,15,7,8,4,2,2,0,1,2.5,3.25,2.88
1112,27,2004-03-12,Fulham,Wolves,5,0,H,1.50,1.88,1.58,2.81,1.00,1.33,1.67,2.67,2,0,H,0.67,0.00,0.00,0.00,0.00,0.67,0.51,0.70,M Jones,25,8,19,3,7,9,7,7,1,2,0,0,1.57,3.75,6.5
1112,27,2004-03-12,Newcastle,Sunderland,1,1,D,2.12,2.38,1.81,1.77,1.33,2.67,0.67,2.00,0,1,A,0.00,0.67,0.33,0.00,0.67,0.33,0.51,0.51,M Dean,24,7,12,6,14,14,19,4,5,3,0,1,2.1,3.4,3.5
1112,27,2004-03-12,Tottenham,Man United,1,3,A,2.81,1.81,3.35,1.38,2.33,1.67,2.33,1.67,0,1,A,0.67,0.33,0.00,0.00,0.00,0.00,0.33,0.69,M Atkinson,18,6,9,5,8,10,7,3,1,2,0,0,2.88,3.4,2.4
1112,27,2010-03-12,Aston Villa,Fulham,1,0,H,1.77,2.04,1.69,1.88,0.33,0.67,2.67,0.33,0,0,D,0.33,0.33,0.00,0.67,0.00,0.00,0.52,0.52,J Moss,19,5,8,1,9,11,10,4,2,0,0,0,2.5,3.25,2.88
1112,28,2010-03-12,Bolton,QPR,2,1,H,1.41,3.04,1.52,2.52,0.33,2.33,1.00,1.67,1,0,H,0.33,0.67,0.33,0.00,0.33,0.33,0.46,0.48,M Atkinson,11,17,7,11,13,13,10,6,2,2,0,0,2.5,3.25,2.88
1112,28,2010-03-12,Chelsea,Stoke,1,0,H,2.37,1.67,1.26,2.26,1.00,1.00,1.33,0.67,0,0,D,0.33,0.33,0.00,0.00,0.33,0.33,0.66,0.55,A Marriner,21,8,11,3,12,15,14,1,1,2,0,1,1.4,4.5,8.5
1112,28,2010-03-12,Everton,Tottenham,1,0,H,1.44,1.59,2.74,1.85,1.00,0.33,1.00,2.67,1,0,H,0.33,0.00,0.00,0.33,0.67,0.33,0.44,0.33,M Halsey,9,21,5,9,13,11,0,8,2,2,0,0,2.88,3.25,2.5
1112,28,2010-03-12,Sunderland,Liverpool,1,0,H,1.81,1.78,1.59,1.48,0.67,2.33,0.67,1.33,0,0,D,0.00,0.67,0.33,0.00,0.33,0.00,0.63,0.56,A Taylor,6,9,1,5,13,15,3,2,1,1,0,0,3.8,3.4,2
1112,28,2010-03-12,Wolves,Blackburn,0,2,A,1.52,3.07,2.04,3.33,1.00,4.00,1.33,2.00,0,1,A,0.00,0.33,0.67,0.00,0.33,0.67,0.68,0.77,C Foy,14,12,7,8,10,10,3,4,1,2,0,0,2.38,3.3,3
1112,28,2011-03-12,Man United,West Brom,2,0,H,3.44,1.41,1.96,1.93,2.33,1.00,3.33,0.33,1,0,H,0.00,0.00,0.00,0.33,0.00,0.00,0.73,0.64,L Probert,20,6,9,3,5,13,8,5,0,1,0,1,1.29,5.5,11
1112,28,2011-03-12,Norwich,Wigan,1,1,D,2.00,2.48,1.30,2.96,1.33,1.67,0.67,1.00,1,0,H,0.33,0.67,0.33,0.00,0.33,0.33,0.59,0.53,K Friend,13,18,6,9,12,7,3,5,4,4,0,0,1.83,3.6,4.33
1112,28,2011-03-12,Swansea,Man City,1,0,H,1.56,1.96,3.26,1.07,2.00,2.00,2.00,0.00,0,0,D,0.33,0.33,0.00,0.67,0.00,0.00,0.77,0.56,L Mason,8,18,5,13,9,14,7,9,0,2,0,0,6,3.75,1.62
